0,0.0978985,0.186141,0.265072,0.335033,0.396363,0.449402,0.494482,0.531934,0.562086,0.58526,0.601774,0.611943,0.616078,0.614486,0.607472,0.595339,0.578388,0.556921,0.531243,0.501657,0.468477,0.432017,0.392603,0.350566,0.306241,0.259998,0.212105,0.163307,0.112544,0.0657168,0.00220363,0,0,0,0,0,0,0,0,0
0,0.0999123,0.190174,0.271132,0.343133,0.406523,0.461643,0.508832,0.548425,0.580752,0.606142,0.624916,0.637395,0.643892,0.644721,0.64019,0.630607,0.616279,0.597512,0.574616,0.547902,0.517686,0.484291,0.448047,0.409293,0.368379,0.325667,0.281528,0.236379,0.190538,0.144793,0.0982588,0.0565724,0.00185345,0,0,0,0,0,0,0
0,0.10135,0.193052,0.275458,0.348917,0.413777,0.470384,0.519079,0.560201,0.594083,0.621056,0.641447,0.655577,0.663765,0.666325,0.663572,0.655815,0.643366,0.626534,0.605633,0.580979,0.552891,0.521698,0.487736,0.45135,0.412898,0.372753,0.331305,0.288967,0.246167,0.203393,0.161061,0.12005,0.0797219,0.0450624,0.00140738,0,0,0,0,0
0,0.102213,0.194779,0.278053,0.352387,0.418129,0.475628,0.525227,0.567266,0.602082,0.630006,0.651367,0.666489,0.675692,0.679293,0.677608,0.67095,0.65963,0.643963,0.624262,0.600848,0.574043,0.544178,0.511593,0.476639,0.439678,0.401093,0.361281,0.320665,0.279694,0.238851,0.198648,0.159669,0.12244,0.0879178,0.0557985,0.0304914,0.00165796,0.00161685,0,0
0,0.1025,0.195356,0.27892,0.353545,0.419582,0.477378,0.527279,0.569624,0.604751,0.632993,0.654678,0.670131,0.679673,0.683622,0.682294,0.676002,0.66506,0.649782,0.630484,0.607485,0.58111,0.551691,0.519569,0.485097,0.44864,0.410583,0.371328,0.331302,0.290958,0.250784,0.211302,0.173081,0.136731,0.10297,0.0724185,0.0464329,0.0243903,0.0124482,0.000102479,0
0,0.102214,0.194782,0.278057,0.352392,0.418136,0.475636,0.525236,0.567276,0.602093,0.630019,0.651381,0.666504,0.675709,0.679312,0.677628,0.670971,0.659653,0.643988,0.624291,0.60088,0.57408,0.544221,0.511644,0.476699,0.439753,0.401185,0.361398,0.320816,0.279888,0.239097,0.198955,0.16004,0.122877,0.0884196,0.0563386,0.0310421,0.00190353,0.00172802,0,0
0,0.101353,0.193057,0.275466,0.348927,0.41379,0.470399,0.519097,0.560221,0.594105,0.621081,0.641475,0.655607,0.663798,0.666361,0.663611,0.655858,0.643412,0.626585,0.605689,0.581041,0.552962,0.52178,0.487831,0.451463,0.413035,0.372924,0.331522,0.289247,0.246532,0.203868,0.161667,0.120792,0.0805956,0.0461261,0.00254746,0.00182412,0,0,0,0
0,0.0999162,0.190181,0.271143,0.343149,0.406542,0.461666,0.508858,0.548455,0.580786,0.606179,0.624958,0.63744,0.643941,0.644774,0.640248,0.630669,0.616346,0.597586,0.574696,0.54799,0.517785,0.484403,0.448176,0.409445,0.36856,0.325888,0.281806,0.236739,0.191018,0.145447,0.09915,0.0576964,0.00303031,0.00188634,0,0,0,0,0,0
0,0.0979036,0.186152,0.265087,0.335053,0.396389,0.449432,0.494517,0.531974,0.562131,0.585309,0.601828,0.612002,0.616142,0.614556,0.607547,0.59542,0.578475,0.557015,0.531344,0.501768,0.468599,0.432152,0.392755,0.350739,0.306441,0.260234,0.212389,0.163662,0.113018,0.0664098,0.00338754,0.00191543,0,0,0,0,0,0,0,0
0,0.0953141,0.180967,0.257295,0.324637,0.383326,0.433693,0.476068,0.510776,0.538138,0.55847,0.572087,0.579297,0.580406,0.575716,0.565524,0.55013,0.529827,0.504912,0.47568,0.442432,0.405471,0.36511,0.321663,0.275482,0.2268,0.176316,0.122885,0.0727079,0.00364006,0.00191734,0,0,0,0,0,0,0,0,0,0
0,0.0921468,0.174625,0.247766,0.311898,0.367351,0.414447,0.45351,0.484858,0.508806,0.525663,0.535738,0.539332,0.536745,0.528271,0.514203,0.494831,0.470443,0.441327,0.407768,0.37006,0.328489,0.283384,0.23497,0.183969,0.129206,0.0768893,0.00380201,0.00189585,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0884015,0.167126,0.236498,0.296837,0.348463,0.391694,0.426844,0.454224,0.47414,0.486896,0.492792,0.492122,0.485178,0.472249,0.453618,0.429569,0.400381,0.366332,0.327696,0.28477,0.237738,0.187256,0.132125,0.0788172,0.00387511,0.00185326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.084079,0.158472,0.223494,0.279456,0.326669,0.365441,0.396078,0.418883,0.434153,0.442185,0.443268,0.437691,0.425738,0.407687,0.383817,0.354402,0.319709,0.280029,0.235543,0.186871,0.132789,0.079498,0.00296073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0791814,0.148667,0.20876,0.259763,0.301978,0.335701,0.361229,0.378856,0.38887,0.391558,0.387202,0.376081,0.35847,0.334641,0.30486,0.269411,0.228479,0.182668,0.130827,0.0790526,0.00384222,0.00171699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0737127,0.137718,0.192309,0.237777,0.274411,0.302499,0.322327,0.334178,0.33833,0.335062,0.324645,0.307349,0.283438,0.253192,0.216798,0.174828,0.126209,0.0767549,0.00373241,0.00162608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0676792,0.125639,0.17416,0.213521,0.244,0.265874,0.279417,0.2849,0.282593,0.272762,0.255668,0.231585,0.200706,0.163569,0.119202,0.0730485,0.00356171,0.00151979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0610903,0.112448,0.15434,0.187033,0.210792,0.22588,0.232561,0.231095,0.221738,0.204756,0.180348,0.149013,0.109904,0.0680022,0.00333532,0.00139934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0539588,0.0981705,0.132888,0.158363,0.174848,0.182594,0.181848,0.172867,0.155854,0.13126,0.0983866,0.0616602,0.00305529,0.00126533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0463019,0.082841,0.109855,0.12758,0.136253,0.136115,0.127372,0.110419,0.0847214,0.054063,0.00272329,0.00111821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0381416,0.0665031,0.085305,0.0947696,0.0951,0.0866259,0.0689947,0.0452573,0.00234115,0.000958406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0295059,0.049212,0.0593165,0.0600743,0.0513254,0.0353062,0.00191118,0.000786484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0204309,0.0310452,0.0318855,0.0243,0.00143667,0.00060321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0109483,0.0123787,0.000922574,0.000409738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000381997,0.000208765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
